City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Baykit,RU,2021-05-31 21:04:59,61.67,96.37,45.14,79,86,3.42
295,Kavieng,PG,2021-05-31 21:04:59,-2.5744,150.7967,80.13,80,98,5.35
296,Tezu,IN,2021-05-31 21:05:00,27.9167,96.1667,72.9,98,100,3.49
297,Yumbe,UG,2021-05-31 21:05:00,3.4651,31.2469,70.11,64,43,1.61
298,Clarence Town,AU,2021-05-31 21:05:01,-32.5833,151.7833,45.86,96,100,3.04
299,Ambunti,PG,2021-05-31 21:05:01,-4.2365,142.8448,73.38,99,95,0.58
300,Umm Kaddadah,SD,2021-05-31 21:05:02,13.6017,26.6876,90.82,21,56,3.53
301,Abu Kamal,SY,2021-05-31 21:05:02,34.4506,40.9171,88.57,15,4,11.16
302,Grindavik,IS,2021-05-31 21:05:02,63.8424,-22.4338,46.87,81,75,21.83
303,Omboue,GA,2021-05-31 21:05:03,-1.5746,9.2618,76.14,91,99,6.15
304,Kruisfontein,ZA,2021-05-31 21:05:03,-34.0033,24.7314,48.88,85,5,8.3
305,La Ronge,CA,2021-05-31 21:05:04,55.1001,-105.2842,52.77,87,100,2.66
306,Hamilton,US,2021-05-31 21:02:29,39.1834,-84.5333,76.64,46,89,1.99
307,Aklavik,CA,2021-05-31 21:05:05,68.2191,-135.0107,39.42,62,96,13.98
308,Oswego,US,2021-05-31 21:05:05,43.4501,-76.1497,70.74,46,13,7.02
309,Waipawa,NZ,2021-05-31 21:05:05,-41.4122,175.5153,48.83,77,99,16.53
310,Coahuayana,MX,2021-05-31 21:05:06,18.7333,-103.6833,94.48,49,99,8.63
311,Bambous Virieux,MU,2021-05-31 21:05:06,-20.3428,57.7575,70.21,72,3,8.77
312,Snyder,US,2021-05-31 21:05:07,32.7179,-100.9176,69.1,94,40,4.61
313,Mercedes,AR,2021-05-31 21:05:07,-34.6515,-59.4307,56.25,71,100,7.14
314,Pundaguitan,PH,2021-05-31 21:05:07,6.3711,126.1689,79.7,83,100,10.18
315,Oda,JP,2021-05-31 21:05:08,35.1833,132.5,60.24,64,0,6.8
316,Mao,ES,2021-05-31 21:02:14,39.8885,4.2658,66.76,94,0,5.75
317,Ratnagiri,IN,2021-05-31 21:05:08,16.9833,73.3,81.88,82,97,5.37
318,Jiwani,PK,2021-05-31 21:05:09,25.05,61.7417,86.94,77,0,13.35
319,Deputatskiy,RU,2021-05-31 21:05:09,69.3,139.9,55.63,41,39,3.22
320,Khasan,RU,2021-05-31 21:05:10,42.4308,130.6434,53.4,95,100,5.41
321,Ukiah,US,2021-05-31 21:05:10,39.1502,-123.2078,105.01,17,59,1.01
322,Beckley,US,2021-05-31 21:02:03,37.7782,-81.1882,74.7,54,28,2.55
323,Husavik,IS,2021-05-31 21:05:10,66.0449,-17.3389,51.22,53,32,10.07
324,Mahebourg,MU,2021-05-31 21:05:11,-20.4081,57.7,70.25,73,2,8.86
325,Kang,BW,2021-05-31 21:05:11,-23.6752,22.7876,53.35,42,0,8.5
326,Healdsburg,US,2021-05-31 21:05:11,38.6105,-122.8692,108.1,31,98,1.01
327,Gizo,SB,2021-05-31 21:05:12,-8.103,156.8419,81.64,83,84,20.09
328,Derzhavinsk,KZ,2021-05-31 21:05:12,51.1,66.3167,65.84,78,100,14.07
329,Priiskovyy,RU,2021-05-31 21:05:13,51.9333,116.6333,44.73,96,100,5.35
330,Talnakh,RU,2021-05-31 21:05:13,69.4865,88.3972,31.68,95,100,5.75
331,Santa Rosa,PH,2021-05-31 21:05:14,14.3122,121.1114,82.09,87,100,5.61
332,Kahului,US,2021-05-31 21:05:14,20.8947,-156.47,90.34,67,20,16.11
333,Ferkessedougou,CI,2021-05-31 21:02:17,9.6,-5.2,76.28,77,52,3.51
334,Namibe,AO,2021-05-31 21:05:14,-15.1961,12.1522,70.93,66,7,3.71
335,Orumiyeh,IR,2021-05-31 21:05:15,37.5527,45.0761,72.95,25,0,9.06
336,Asau,RO,2021-05-31 21:05:15,46.4333,26.4,53.96,89,100,5.48
337,Dondo,MZ,2021-05-31 21:05:16,-19.6094,34.7431,67.51,89,98,4.59
338,Caravelas,BR,2021-05-31 21:05:16,-17.7125,-39.2481,73.49,80,9,4.63
339,Bose,IT,2021-05-31 21:05:17,45.4612,8.0137,62.96,75,4,4.05
340,Maragogi,BR,2021-05-31 21:05:17,-9.0122,-35.2225,76.37,87,5,6.2
341,Hazorasp,UZ,2021-05-31 21:05:17,41.3194,61.0742,78.64,20,0,9.1
342,Ballina,AU,2021-05-31 21:05:18,-28.8667,153.5667,54.79,92,60,7.07
343,Berlevag,NO,2021-05-31 21:05:18,70.8578,29.0864,40.95,93,90,16.11
344,Los Llanos De Aridane,ES,2021-05-31 21:05:19,28.6585,-17.9182,64.15,87,20,10.4
345,Alugan,PH,2021-05-31 21:05:19,12.2188,125.4808,80.58,87,100,9.44
346,Kaniama,CD,2021-05-31 21:05:19,-7.5667,24.1833,65.86,54,53,4.56
347,Tambun,ID,2021-05-31 21:05:20,-6.2641,107.0712,81.46,91,100,3.98
348,Mount Isa,AU,2021-05-31 21:05:20,-20.7333,139.5,55.17,67,11,3.44
349,Sao Filipe,CV,2021-05-31 21:05:21,14.8961,-24.4956,72.82,81,40,6.17
350,Shimoda,JP,2021-05-31 21:05:21,34.6667,138.95,66.11,85,45,16.53
351,Namatanai,PG,2021-05-31 21:05:21,-3.6667,152.4333,79.88,83,100,3.69
352,Henties Bay,NA,2021-05-31 21:05:22,-22.116,14.2845,55.85,84,0,10.13
353,Price,US,2021-05-31 21:05:22,39.5994,-110.8107,81.72,11,40,5.39
354,Batemans Bay,AU,2021-05-31 21:05:22,-35.7167,150.1833,43.83,70,97,4.43
355,Fortuna,US,2021-05-31 21:05:23,40.5982,-124.1573,96.48,62,31,3.0
356,Morros,BR,2021-05-31 21:05:23,-9.4467,-46.3003,78.62,37,11,4.76
357,Burnie,AU,2021-05-31 21:05:23,-41.0667,145.9167,47.91,83,100,2.84
358,Kabale,UG,2021-05-31 21:05:24,-1.2486,29.9899,59.49,94,95,2.39
359,Geraldton,AU,2021-05-31 21:05:24,-28.7667,114.6,50.41,93,0,10.56
360,Gayny,RU,2021-05-31 21:05:25,60.3071,54.3241,36.91,63,0,1.21
361,Namwala,ZM,2021-05-31 21:05:25,-15.7504,26.4384,56.44,47,35,3.38
362,Zelenoborskiy,RU,2021-05-31 21:05:25,66.845,32.3622,50.88,70,100,5.44
363,Klaksvik,FO,2021-05-31 21:05:26,62.2266,-6.589,52.72,98,100,13.6
364,Songea,TZ,2021-05-31 21:02:15,-10.6833,35.65,59.25,94,11,0.6
365,Volnovakha,UA,2021-05-31 21:05:26,47.601,37.4967,59.94,89,100,14.18
366,Fomboni,KM,2021-05-31 21:05:27,-12.28,43.7425,80.04,71,0,8.32
367,Bayji,IQ,2021-05-31 21:05:27,34.9311,43.487,87.35,16,0,5.26
368,San Policarpo,PH,2021-05-31 21:05:27,12.1791,125.5072,80.94,86,100,10.04
369,Auki,SB,2021-05-31 21:05:28,-8.7676,160.7034,78.84,87,80,5.88
370,Rock Sound,BS,2021-05-31 21:05:28,24.9,-76.2,78.71,79,100,11.7
371,Nalut,LY,2021-05-31 21:05:29,30.3333,10.85,86.95,18,24,10.76
372,Monroe,US,2021-05-31 21:05:29,43.1501,-77.6831,72.59,46,15,8.72
373,Pingliang,CN,2021-05-31 21:05:29,35.5392,106.6861,58.5,54,100,3.42
374,Mitsamiouli,KM,2021-05-31 21:05:30,-11.3847,43.2844,78.66,75,3,8.79
375,Canton,CN,2021-05-31 21:02:16,23.1167,113.25,82.87,93,100,5.37
376,Ilulissat,GL,2021-05-31 21:05:30,69.2167,-51.1,35.62,69,75,6.91
377,Andra,RU,2021-05-31 21:05:31,62.5147,65.8878,39.96,60,59,3.58
378,Tarrafal,CV,2021-05-31 21:05:31,15.2833,-23.7667,74.19,84,54,11.77
379,Kamaishi,JP,2021-05-31 21:05:31,39.2667,141.8833,55.74,88,99,2.73
380,Koutsouras,GR,2021-05-31 21:05:32,35.0339,25.9469,69.04,70,6,6.04
381,Elyria,US,2021-05-31 21:05:32,41.3684,-82.1077,74.52,38,1,8.05
382,Batagay,RU,2021-05-31 21:05:32,67.6333,134.6333,49.12,78,100,2.26
383,Laives,IT,2021-05-31 21:05:33,46.4228,11.3348,64.38,52,0,5.75
384,Oshakati,NA,2021-05-31 21:05:33,-17.7833,15.6833,67.05,19,0,8.14
385,Nazareno,MX,2021-05-31 21:05:34,25.3833,-103.4167,95.31,24,94,5.59
386,Lewistown,US,2021-05-31 21:05:34,40.5992,-77.5714,77.54,1,1,3.44
387,Tahoua,NE,2021-05-31 21:05:34,14.8888,5.2692,88.88,8,0,4.79
388,Hambantota,LK,2021-05-31 21:05:35,6.1241,81.1185,79.86,81,100,18.75
389,Hohhot,CN,2021-05-31 21:05:35,40.8106,111.6522,52.99,34,0,5.84
390,Beringovskiy,RU,2021-05-31 21:05:35,63.05,179.3167,35.74,79,37,9.37
391,Yichang,CN,2021-05-31 21:05:36,30.7144,111.2847,71.71,88,3,2.42
392,Narsaq,GL,2021-05-31 21:03:10,60.9167,-46.05,48.42,79,57,5.44
393,Platteville,US,2021-05-31 21:05:36,42.7342,-90.4785,74.08,46,75,9.22
394,Cocachacra,PE,2021-05-31 21:05:37,-17.0883,-71.7575,67.46,77,100,5.66
395,Acajete,MX,2021-05-31 21:05:37,19.1,-97.95,74.82,24,83,6.31
396,Pyapon,MM,2021-05-31 21:05:38,16.2833,95.6833,80.73,83,73,3.74
397,Korla,CN,2021-05-31 21:05:38,41.7597,86.1469,75.69,22,75,1.48
398,Canete,CL,2021-05-31 21:01:18,-37.8,-73.4,56.37,99,100,6.08
399,Miri,MY,2021-05-31 21:05:39,4.4148,114.0089,77.2,90,77,2.57
400,Egvekinot,RU,2021-05-31 21:01:20,66.3167,-179.1667,38.84,48,100,3.76
401,Bayan,CN,2021-05-31 21:05:39,46.0833,127.4,57.51,83,100,6.42
402,Minot,US,2021-05-31 21:03:01,48.2325,-101.2963,76.8,20,31,6.11
403,Aracaju,BR,2021-05-31 21:05:17,-10.9111,-37.0717,78.75,83,75,6.91
404,Zhuhai,CN,2021-05-31 21:05:00,22.2769,113.5678,81.05,94,75,5.55
405,Sinnamary,GF,2021-05-31 21:05:40,5.3833,-52.95,77.2,92,100,10.87
406,Jablah,SY,2021-05-31 21:05:41,35.3614,35.9256,71.89,78,40,5.75
407,Cabedelo,BR,2021-05-31 21:05:41,-6.9811,-34.8339,77.67,82,11,12.44
408,Multan,PK,2021-05-31 21:02:06,30.1956,71.4753,89.94,32,2,16.31
409,Tirau,NZ,2021-05-31 21:05:41,-37.9833,175.75,54.34,84,34,4.0
410,San Cristobal,VE,2021-05-31 21:01:20,7.7669,-72.225,81.43,53,47,4.34
411,Orsk,RU,2021-05-31 21:05:42,51.2049,58.5668,69.82,62,29,11.23
412,Caxambu,BR,2021-05-31 21:05:42,-21.9772,-44.9325,62.28,91,91,3.67
413,Burgeo,CA,2021-05-31 21:02:38,47.6167,-57.6152,43.48,95,100,10.83
414,Winslow,US,2021-05-31 21:05:43,35.0242,-110.6974,87.98,15,1,7.0
415,Kenora,CA,2021-05-31 21:05:43,49.8167,-94.4337,68.77,45,23,8.99
416,Seoul,KR,2021-05-31 21:01:12,37.5683,126.9778,65.8,82,75,2.39
417,Xining,CN,2021-05-31 21:05:44,36.6167,101.7667,48.36,76,100,2.68
418,Sukhobuzimskoye,RU,2021-05-31 21:05:44,56.5,93.2728,35.24,81,5,4.29
419,Zonguldak,TR,2021-05-31 21:05:45,41.25,31.8333,52.65,97,100,2.06
420,Walvis Bay,NA,2021-05-31 21:05:45,-22.9575,14.5053,56.08,70,0,14.47
421,Gat,IL,2021-05-31 21:05:45,31.61,34.7642,76.41,100,0,1.57
422,Kaberamaido,UG,2021-05-31 21:05:46,1.7389,33.1594,69.6,83,98,3.62
423,Nakamura,JP,2021-05-31 21:05:46,32.9833,132.9333,63.88,86,100,2.26
424,Komsomolskiy,UZ,2021-05-31 21:05:47,40.4272,71.7189,72.95,40,3,3.29
425,Konanur,IN,2021-05-31 21:05:47,12.6264,76.0542,68.92,91,96,5.44
426,Codrington,AU,2021-05-31 21:05:47,-38.2667,141.9667,47.66,44,99,10.94
427,Hampstead,US,2021-05-31 21:05:48,42.8745,-71.1812,59.74,81,100,10.0
428,Coquimbo,CL,2021-05-31 21:05:48,-29.9533,-71.3436,64.13,63,0,6.08
429,Itoman,JP,2021-05-31 21:05:48,26.1247,127.6694,75.58,90,75,13.8
430,Raymond,US,2021-05-31 21:05:49,43.9015,-70.4703,59.11,88,100,4.34
431,Manokwari,ID,2021-05-31 21:01:35,-0.8667,134.0833,77.83,88,100,18.54
432,Yenagoa,NG,2021-05-31 21:05:49,4.9247,6.2642,75.56,96,100,5.32
433,Nerchinskiy Zavod,RU,2021-05-31 21:05:50,51.3088,119.61,49.71,97,100,5.59
434,Zharkent,KZ,2021-05-31 21:05:50,44.1628,80.0,68.94,36,0,5.64
435,Baeza,ES,2021-05-31 21:05:50,37.9938,-3.471,70.27,55,98,4.34
436,Abu Samrah,SY,2021-05-31 21:05:51,35.3029,37.1841,70.74,38,14,15.77
437,Hay River,CA,2021-05-31 21:05:51,60.8156,-115.7999,65.08,41,21,7.02
438,Kefamenanu,ID,2021-05-31 21:05:51,-9.4467,124.4781,68.52,96,93,2.62
439,Lincoln,US,2021-05-31 21:02:36,40.8,-96.667,75.88,50,20,3.0
440,North Platte,US,2021-05-31 21:04:21,41.1239,-100.7654,75.09,35,40,3.0
441,Ndele,CF,2021-05-31 21:05:52,8.4109,20.6473,81.63,51,79,4.54
442,Bom Jesus,BR,2021-05-31 21:05:52,-9.0744,-44.3586,83.77,31,67,4.81
443,Stadskanaal,NL,2021-05-31 21:05:53,52.9833,6.95,60.39,92,0,7.92
444,Ranapur,IN,2021-05-31 21:05:53,22.65,74.5333,80.31,70,0,15.97
445,Vila Do Maio,CV,2021-05-31 21:05:54,15.1333,-23.2167,74.19,85,99,14.09
446,Kamenka,RU,2021-05-31 21:05:54,51.3223,42.7678,52.25,82,100,9.82
447,Igarka,RU,2021-05-31 21:05:54,67.4667,86.5833,33.46,78,100,1.28
448,Paciran,ID,2021-05-31 21:05:55,-6.8767,112.3761,77.27,89,100,5.68
449,Urusha,RU,2021-05-31 21:05:55,54.05,122.9,49.48,95,100,8.3
450,Oskemen,KZ,2021-05-31 21:05:55,49.9565,82.6119,57.81,73,4,3.29
451,Wick,GB,2021-05-31 21:05:56,58.4333,-3.0833,51.85,82,100,11.5
452,Oistins,BB,2021-05-31 21:05:56,13.0667,-59.5333,84.29,54,75,20.71
453,Bereda,ES,2021-05-31 21:05:57,43.2686,-7.5406,64.15,92,28,0.34
454,Lochem,NL,2021-05-31 21:05:00,52.1592,6.4111,61.09,75,0,7.54
455,Broken Hill,AU,2021-05-31 21:05:57,-31.95,141.4333,53.78,43,100,7.29
456,Bahia Honda,CU,2021-05-31 21:05:58,22.9036,-83.1592,84.16,65,44,13.13
457,Pemba,MZ,2021-05-31 21:05:58,-12.974,40.5178,76.44,80,10,10.33
458,Russell,US,2021-05-31 21:05:59,32.3502,-85.1999,85.28,42,1,6.06
459,Pierre,US,2021-05-31 21:05:59,44.3683,-100.351,77.92,43,1,5.01
460,Pangkalanbuun,ID,2021-05-31 21:05:59,-2.6833,111.6167,74.07,98,98,0.72
461,Bowen,AU,2021-05-31 21:06:00,-20.0167,148.2333,64.0,89,69,9.15
462,Pandan Niog,PH,2021-05-31 21:06:01,6.2282,120.5631,82.4,77,100,6.13
463,Marawi,PH,2021-05-31 21:06:01,7.9986,124.2928,67.64,95,100,2.82
464,Gamba,GA,2021-05-31 21:06:01,-2.65,10.0,75.81,92,100,4.27
465,Sao Joao Da Barra,BR,2021-05-31 21:06:02,-21.6403,-41.0511,69.89,88,28,7.83
466,Alcantara,BR,2021-05-31 21:06:02,-2.4089,-44.4147,82.6,81,16,5.88
467,Herat,AF,2021-05-31 21:06:03,34.5,62.0,77.36,17,0,8.77
468,Kalmunai,LK,2021-05-31 21:06:03,7.4167,81.8167,80.91,79,99,3.51
469,Matadi,CD,2021-05-31 21:06:04,-5.8167,13.45,77.14,82,29,3.78
470,Belluno,IT,2021-05-31 21:06:04,46.145,12.2214,59.65,85,15,1.01
471,Punta Cardon,VE,2021-05-31 21:06:04,11.6581,-70.215,82.94,65,100,33.06
472,Abonnema,NG,2021-05-31 21:06:05,4.7084,6.7931,75.47,96,100,5.19
473,Panguna,PG,2021-05-31 21:06:05,-6.3164,155.4848,71.51,93,100,1.5
474,Yar-Sale,RU,2021-05-31 21:06:05,66.8333,70.8333,39.22,69,20,12.06
475,Aswan,EG,2021-05-31 21:06:06,24.0934,32.907,95.52,11,77,9.89
476,Debre Tabor,ET,2021-05-31 21:06:06,11.85,38.0167,62.33,30,19,6.51
477,Nuziders,AT,2021-05-31 21:06:07,47.1667,9.8,57.38,100,0,4.16
478,Mackenzie,CA,2021-05-31 21:06:07,55.2999,-123.1698,60.93,67,100,4.23
479,Penzance,GB,2021-05-31 21:06:07,50.1186,-5.5371,60.01,84,100,11.41
480,Los Algarrobos,PA,2021-05-31 21:06:08,8.5,-82.4333,87.46,74,40,7.31
481,Merauke,ID,2021-05-31 21:06:08,-8.4667,140.3333,75.47,90,35,12.97
482,Jardim,BR,2021-05-31 21:06:09,-21.4803,-56.1381,71.58,77,66,4.88
483,Hami,CN,2021-05-31 21:06:09,42.8,93.45,69.3,15,26,14.83
484,Vardo,NO,2021-05-31 21:06:09,70.3705,31.1107,43.0,100,90,11.5
485,Wagar,SD,2021-05-31 21:06:10,16.1525,36.2032,95.4,18,3,10.6
486,Broome,US,2021-05-31 21:06:10,42.2506,-75.833,70.7,41,1,1.99
487,Yarkovo,RU,2021-05-31 21:06:10,57.4028,67.0786,41.38,77,8,9.31
488,Catamarca,AR,2021-05-31 21:06:11,-28.4696,-65.7852,72.59,60,0,1.01
489,Norsup,VU,2021-05-31 21:06:11,-16.0667,167.3833,76.21,79,92,9.08
490,Turan,VN,2021-05-31 21:04:34,16.0678,108.2208,86.05,79,20,4.61
491,Reno,US,2021-05-31 21:03:10,39.5296,-119.8138,89.01,14,1,3.0
492,Ust-Maya,RU,2021-05-31 21:06:12,60.4167,134.5333,51.89,87,89,1.74
493,Manzini,SZ,2021-05-31 21:06:13,-26.25,31.5,54.84,82,55,2.98
494,Alta Floresta,BR,2021-05-31 21:06:13,-9.8756,-56.0861,79.11,71,18,4.0
495,Nyurba,RU,2021-05-31 21:06:14,63.2842,118.3319,55.81,62,8,4.63
496,Belize,BZ,2021-05-31 21:06:14,17.25,-88.75,97.12,40,5,8.1
497,Nago,JP,2021-05-31 21:06:14,26.5881,127.9761,75.63,82,100,16.62
498,Kurilsk,RU,2021-05-31 21:06:15,45.2333,147.8833,37.67,96,100,16.67
499,Yaan,NG,2021-05-31 21:06:15,7.3833,8.5667,77.07,86,61,10.96
500,Neuquen,AR,2021-05-31 21:04:02,-38.9516,-68.0591,66.9,41,100,21.56
501,Tarakan,ID,2021-05-31 21:06:16,3.3,117.6333,80.08,83,78,6.76
502,Bang Khla,TH,2021-05-31 21:06:16,13.7214,101.2081,87.93,84,9,5.19
503,Waingapu,ID,2021-05-31 21:06:16,-9.6567,120.2641,74.16,85,94,4.18
504,Arti,RU,2021-05-31 21:06:17,56.4234,58.5328,44.28,64,99,8.39
505,Rosa Zarate,EC,2021-05-31 21:06:17,0.3333,-79.4667,82.45,76,96,2.64
506,Ranong,TH,2021-05-31 21:06:18,9.9658,98.6348,80.15,86,24,7.14
507,Chandler,US,2021-05-31 21:04:37,33.3062,-111.8412,102.0,12,1,3.0
508,Quelimane,MZ,2021-05-31 21:06:18,-17.8786,36.8883,69.58,77,42,3.98
509,Laela,TZ,2021-05-31 21:06:19,-8.5667,32.05,61.61,57,89,3.15
510,Trinidad,BO,2021-05-31 21:06:19,-14.8333,-64.9,67.98,83,75,5.75
511,Kihei,US,2021-05-31 21:02:52,20.785,-156.4656,85.96,71,60,3.2
512,Camopi,GF,2021-05-31 21:02:15,3.1655,-52.3158,75.85,97,99,3.49
513,Turbat,PK,2021-05-31 21:06:20,26.0023,63.044,91.27,30,0,2.17
514,Gisborne,NZ,2021-05-31 21:06:20,-38.6533,178.0042,46.94,79,100,19.33
515,Ios,GR,2021-05-31 21:06:20,36.7333,25.2833,70.05,69,39,3.0
516,Hirara,JP,2021-05-31 21:06:21,24.8,125.2833,79.75,84,87,11.18
517,Grand-Santi,GF,2021-05-31 21:06:21,4.25,-54.3833,75.31,99,98,3.44
518,Kasongo-Lunda,CD,2021-05-31 21:06:22,-6.4667,16.8167,71.04,46,38,1.23
519,Pacific Grove,US,2021-05-31 21:03:22,36.6177,-121.9166,94.01,77,61,5.01
520,Nemuro,JP,2021-05-31 21:02:51,43.3236,145.575,41.5,80,30,12.59
521,Natal,BR,2021-05-31 21:01:53,-5.795,-35.2094,79.45,83,75,8.95
522,Batagay-Alyta,RU,2021-05-31 21:06:23,67.8006,130.4114,44.6,79,100,3.02
523,Tessalit,ML,2021-05-31 21:06:23,20.1986,1.0114,97.72,6,1,18.57
524,Kimbe,PG,2021-05-31 21:06:24,-5.5502,150.1429,77.04,92,100,3.02
525,Sann,PK,2021-05-31 21:06:24,26.0418,68.1378,85.91,47,0,12.03
526,Pangnirtung,CA,2021-05-31 21:06:25,66.1451,-65.7125,34.54,93,85,3.67
527,Atar,MR,2021-05-31 21:06:25,20.5169,-13.0499,90.45,31,99,10.74
528,Woodstock,CA,2021-05-31 21:04:57,43.1334,-80.7497,72.34,56,65,12.77
529,Lodja,CD,2021-05-31 21:06:26,-3.4833,23.4333,72.68,50,100,1.83
530,Westport,US,2021-05-31 21:04:38,41.1415,-73.3579,71.02,70,90,4.0
531,Huilong,CN,2021-05-31 21:06:26,31.8111,121.655,71.04,92,7,15.21
532,Yulara,AU,2021-05-31 21:06:27,-25.2406,130.9889,58.84,38,90,5.75
533,Esna,EG,2021-05-31 21:06:27,25.2934,32.554,93.99,12,20,4.74
534,Amuntai,ID,2021-05-31 21:06:28,-2.4177,115.2494,73.92,94,44,1.25
535,Port Hueneme,US,2021-05-31 21:06:28,34.1478,-119.1951,91.65,75,90,8.05
536,Saint Paul,US,2021-05-31 21:03:57,44.9444,-93.0933,79.93,43,40,1.01
537,Channel-Port Aux Basques,CA,2021-05-31 21:06:29,47.5702,-59.1367,43.81,96,99,19.91
538,Tiznit,MA,2021-05-31 21:06:29,29.5833,-9.5,64.13,75,4,3.33
539,Kiunga,PG,2021-05-31 21:06:30,-6.1219,141.2906,73.51,95,75,3.22
540,Burns Lake,CA,2021-05-31 21:06:30,54.2331,-125.7533,58.12,74,100,3.13
541,Muisne,EC,2021-05-31 21:06:30,0.6,-80.0333,82.51,82,91,9.48
542,Assai,BR,2021-05-31 21:06:31,-23.3733,-50.8414,69.66,89,84,1.32
543,Hokitika,NZ,2021-05-31 21:06:31,-42.7167,170.9667,47.39,78,0,6.42
544,Pahrump,US,2021-05-31 21:06:31,36.2083,-115.9839,98.26,7,73,1.01
545,Ilhabela,BR,2021-05-31 21:01:46,-23.7781,-45.3581,69.39,91,100,5.23
546,Hailey,US,2021-05-31 21:06:32,43.5196,-114.3153,76.89,27,39,8.99
547,Portland,US,2021-05-31 21:02:40,45.5234,-122.6762,87.84,34,1,1.99
548,Ostrovnoy,RU,2021-05-31 21:06:33,68.0531,39.5131,39.97,90,100,22.66
549,Sitio Novo Do Tocantins,BR,2021-05-31 21:06:33,-5.5183,-47.4611,78.62,60,0,2.21
550,Virginia Beach,US,2021-05-31 21:06:06,36.8529,-75.978,75.02,59,75,8.05
551,Kamyaran,IR,2021-05-31 21:06:33,34.7956,46.9355,67.95,26,0,2.98
552,Hilchenbach,DE,2021-05-31 21:06:34,50.9833,8.1,58.89,62,0,5.14
553,Sibu,MY,2021-05-31 21:06:34,2.3,111.8167,73.8,99,78,1.3
554,Kawambwa,ZM,2021-05-31 21:06:35,-9.7915,29.0791,58.24,65,7,3.56
555,Kapit,MY,2021-05-31 21:06:35,2.0167,112.9333,72.88,99,72,1.41
556,Sistranda,NO,2021-05-31 21:06:36,63.7256,8.834,51.91,88,100,14.29
557,Pangoa,PE,2021-05-31 21:06:36,-12.1167,-73.0,74.17,96,100,0.4
558,Devils Lake,US,2021-05-31 21:06:36,48.1128,-98.8651,75.31,24,1,7.0
559,Akdagmadeni,TR,2021-05-31 21:06:37,39.6603,35.8836,55.18,82,77,4.43
560,Asfi,MA,2021-05-31 21:06:37,32.2994,-9.2372,64.38,82,4,8.39
561,Aykhal,RU,2021-05-31 21:06:37,66.0,111.5,53.83,50,100,11.41
562,Kayes,ML,2021-05-31 21:06:38,14.0,-11.0,97.93,21,100,4.14
563,Lacarak,RS,2021-05-31 21:06:38,45.0022,19.5686,53.94,83,100,9.24
564,Sorland,NO,2021-05-31 21:06:38,67.667,12.6934,46.47,83,100,5.41
565,Marzuq,YE,2021-05-31 21:06:39,14.4,46.4667,79.23,41,30,5.82
566,Thiruvarur,IN,2021-05-31 21:06:39,10.7667,79.65,83.95,71,100,8.32
567,Adrar,MR,2021-05-31 21:02:17,20.5022,-10.0711,89.51,32,58,9.75
568,Grajau,BR,2021-05-31 21:06:40,-5.8194,-46.1386,80.11,59,0,1.72
569,Casa Nova,BR,2021-05-31 21:06:40,-9.4167,-41.1333,82.38,56,52,16.87
570,Port Keats,AU,2021-05-31 21:06:41,-14.25,129.55,69.57,84,71,3.8
571,Vokhma,RU,2021-05-31 21:06:41,58.9303,46.7586,42.31,63,99,3.85
572,Tuatapere,NZ,2021-05-31 21:06:41,-46.1333,167.6833,39.61,89,61,4.21
573,Gibara,CU,2021-05-31 21:06:42,21.1097,-76.1317,85.32,71,63,16.49
574,Fuerte Olimpo,PY,2021-05-31 21:06:42,-21.0415,-57.8738,76.48,56,86,2.19
575,Tongliao,CN,2021-05-31 21:06:43,43.6125,122.2653,60.1,69,51,12.37
576,Vestmanna,FO,2021-05-31 21:06:43,62.1564,-7.1664,50.92,87,100,8.99
577,Saint-Francois,FR,2021-05-31 21:06:40,46.4154,3.9054,63.84,63,0,4.61
578,Te Anau,NZ,2021-05-31 21:06:44,-45.4167,167.7167,37.38,93,36,0.98
579,Lake City,US,2021-05-31 21:01:55,30.1897,-82.6393,89.31,42,75,6.91
580,Perth,AU,2021-05-31 21:06:44,-31.9333,115.8333,50.05,100,75,3.94
581,Pacifica,US,2021-05-31 21:06:45,37.6138,-122.4869,101.73,63,82,3.0
582,Mount Gambier,AU,2021-05-31 21:06:45,-37.8333,140.7667,46.08,41,100,8.28
583,Hualmay,PE,2021-05-31 21:06:45,-11.0964,-77.6139,68.43,78,90,10.54
584,Gazli,UZ,2021-05-31 21:06:46,40.1333,63.45,88.11,14,0,11.3
585,Nizwa,OM,2021-05-31 21:06:46,22.9333,57.5333,88.68,23,99,4.14
586,Chimoio,MZ,2021-05-31 21:06:46,-19.1164,33.4833,55.92,90,88,1.3
587,Matehuala,MX,2021-05-31 21:06:47,23.65,-100.65,84.96,30,99,10.83
588,Khorostkiv,UA,2021-05-31 21:02:06,49.2111,25.9217,45.48,93,11,6.6
